id,longitude,latitude,ocean_proximity
735,-122.14,37.67,NEAR BAY
736,-122.15,37.67,NEAR BAY
737,-122.14,37.67,NEAR BAY
738,-122.13,37.67,NEAR BAY
739,-122.14,37.67,NEAR BAY
740,-122.14,37.67,NEAR BAY
741,-122.13,37.67,NEAR BAY
742,-122.12,37.67,NEAR BAY
743,-122.13,37.67,NEAR BAY
744,-122.11,37.67,NEAR BAY
745,-122.11,37.67,NEAR BAY
746,-122.09,37.67,NEAR BAY
747,-122.09,37.67,NEAR BAY
748,-122.09,37.66,NEAR BAY
749,-122.09,37.66,NEAR BAY
750,-122.05,37.68,NEAR BAY
751,-122.06,37.67,NEAR BAY
752,-122.07,37.67,NEAR BAY
753,-122.07,37.67,NEAR BAY
754,-122.07,37.67,NEAR BAY
755,-122.04,37.67,NEAR BAY
756,-122.04,37.67,NEAR BAY
757,-122.04,37.66,NEAR BAY
758,-122.07,37.66,NEAR BAY
759,-122.07,37.66,NEAR BAY
760,-122.08,37.66,NEAR BAY
761,-122.07,37.65,NEAR BAY
762,-122.08,37.65,NEAR BAY
763,-122.08,37.65,NEAR BAY
764,-122.08,37.66,NEAR BAY
765,-122.1,37.66,NEAR BAY
766,-122.1,37.66,NEAR BAY
767,-122.1,37.66,NEAR BAY
768,-122.09,37.65,NEAR BAY
769,-122.09,37.65,NEAR BAY
770,-122.09,37.65,NEAR BAY
771,-122.1,37.66,NEAR BAY
772,-122.11,37.66,NEAR BAY
773,-122.1,37.66,NEAR BAY
774,-122.11,37.66,NEAR BAY
775,-122.11,37.66,NEAR BAY
776,-122.1,37.65,NEAR BAY
777,-122.1,37.64,NEAR BAY
778,-122.1,37.65,NEAR BAY
779,-122.1,37.65,NEAR BAY
780,-122.12,37.65,NEAR BAY
781,-122.1,37.63,NEAR BAY
782,-122.1,37.61,NEAR BAY
783,-122.13,37.66,NEAR BAY
784,-122.11,37.65,NEAR BAY
785,-122.11,37.64,NEAR BAY
786,-122.11,37.64,NEAR BAY
787,-122.12,37.64,NEAR BAY
788,-122.09,37.63,NEAR BAY
789,-122.09,37.64,NEAR BAY
790,-122.1,37.63,NEAR BAY
791,-122.08,37.64,NEAR BAY
792,-122.08,37.64,NEAR BAY
793,-122.09,37.64,NEAR BAY
794,-122.09,37.64,NEAR BAY
795,-122.08,37.64,NEAR BAY
796,-122.08,37.64,NEAR BAY
797,-122.08,37.63,NEAR BAY
798,-122.08,37.63,NEAR BAY
799,-122.08,37.64,NEAR BAY
800,-122.07,37.64,NEAR BAY
801,-122.07,37.63,NEAR BAY
802,-122.07,37.64,NEAR BAY
803,-122.06,37.64,NEAR BAY
804,-122.06,37.64,NEAR BAY
805,-122.06,37.65,NEAR BAY
806,-122.06,37.64,NEAR BAY
807,-122.04,37.63,NEAR BAY
808,-122.03,37.62,NEAR BAY
809,-122.03,37.62,NEAR BAY
810,-122.04,37.62,NEAR BAY
811,-122.04,37.62,NEAR BAY
812,-122.04,37.62,NEAR BAY
813,-122.03,37.62,NEAR BAY
814,-122.03,37.61,NEAR BAY
815,-122.03,37.61,NEAR BAY
816,-122.04,37.61,NEAR BAY
817,-122.04,37.62,NEAR BAY
818,-122.08,37.63,NEAR BAY
819,-122.08,37.62,NEAR BAY
820,-122.07,37.63,NEAR BAY
821,-122.07,37.63,NEAR BAY
822,-122.06,37.63,NEAR BAY
823,-122.06,37.63,NEAR BAY
824,-122.05,37.61,NEAR BAY
825,-122.08,37.63,NEAR BAY
826,-122.08,37.63,NEAR BAY
827,-122.09,37.63,NEAR BAY
828,-122.09,37.63,NEAR BAY
829,-122.08,37.62,NEAR BAY
830,-122.08,37.61,NEAR BAY
831,-121.99,37.61,<1H OCEAN
832,-122.02,37.6,NEAR BAY
833,-122.02,37.6,NEAR BAY
834,-122.02,37.6,NEAR BAY
835,-122.02,37.6,NEAR BAY
836,-122.03,37.61,NEAR BAY
837,-122.04,37.6,NEAR BAY
838,-122.06,37.6,NEAR BAY
839,-122.08,37.61,NEAR BAY
840,-122.06,37.6,NEAR BAY
841,-122.06,37.6,NEAR BAY
842,-122.08,37.59,NEAR BAY
843,-122.07,37.59,NEAR BAY
844,-122.08,37.58,NEAR BAY
845,-122.07,37.58,NEAR BAY
846,-122.07,37.58,NEAR BAY
847,-122.08,37.58,NEAR BAY
848,-122.07,37.59,NEAR BAY
849,-122.07,37.58,NEAR BAY
850,-122.04,37.59,NEAR BAY
851,-122.05,37.59,NEAR BAY
852,-122.03,37.6,NEAR BAY
853,-122.02,37.59,NEAR BAY
854,-122.03,37.59,NEAR BAY
855,-122.01,37.59,NEAR BAY
856,-122.02,37.58,NEAR BAY
857,-122.01,37.58,NEAR BAY
858,-122.09,37.6,NEAR BAY
859,-122.08,37.6,NEAR BAY
860,-121.97,37.57,<1H OCEAN
861,-121.96,37.58,<1H OCEAN
862,-121.98,37.58,<1H OCEAN
863,-121.99,37.58,<1H OCEAN
864,-122,37.58,<1H OCEAN
865,-122.01,37.57,NEAR BAY
866,-122.04,37.58,NEAR BAY
867,-122.04,37.57,NEAR BAY
868,-122.07,37.57,NEAR BAY
869,-122.06,37.58,NEAR BAY
870,-122.05,37.57,NEAR BAY
871,-121.93,37.49,<1H OCEAN
872,-122.07,37.52,NEAR BAY
873,-122.02,37.56,NEAR BAY
874,-122.02,37.56,NEAR BAY
875,-122.03,37.56,NEAR BAY
876,-122.03,37.56,NEAR BAY
877,-122.01,37.56,NEAR BAY
878,-122.01,37.55,NEAR BAY
879,-122.02,37.55,NEAR BAY
880,-122.01,37.56,NEAR BAY
881,-121.99,37.56,<1H OCEAN
882,-121.99,37.56,<1H OCEAN
883,-121.96,37.55,<1H OCEAN
884,-121.97,37.56,<1H OCEAN
885,-121.97,37.54,<1H OCEAN
886,-121.97,37.55,<1H OCEAN
887,-121.98,37.54,<1H OCEAN
888,-121.99,37.55,<1H OCEAN
889,-121.94,37.56,<1H OCEAN
890,-121.95,37.55,<1H OCEAN
891,-121.93,37.54,<1H OCEAN
892,-121.94,37.54,<1H OCEAN
893,-121.94,37.53,<1H OCEAN
894,-121.95,37.54,<1H OCEAN
895,-121.94,37.54,<1H OCEAN
896,-121.96,37.54,<1H OCEAN
897,-121.96,37.53,<1H OCEAN
898,-121.96,37.53,<1H OCEAN
899,-121.96,37.53,<1H OCEAN
900,-121.97,37.54,<1H OCEAN
901,-121.97,37.53,<1H OCEAN
902,-121.97,37.53,<1H OCEAN
903,-121.98,37.53,<1H OCEAN
904,-121.98,37.53,<1H OCEAN
905,-121.99,37.54,<1H OCEAN
906,-121.99,37.54,<1H OCEAN
907,-121.99,37.54,<1H OCEAN
908,-121.99,37.55,<1H OCEAN
909,-122,37.54,<1H OCEAN
910,-122.01,37.55,NEAR BAY
911,-122,37.55,<1H OCEAN
912,-122.01,37.54,NEAR BAY
913,-122,37.54,<1H OCEAN
914,-122.01,37.53,NEAR BAY
915,-121.99,37.53,<1H OCEAN
916,-121.97,37.52,<1H OCEAN
917,-121.97,37.51,<1H OCEAN
918,-121.97,37.52,<1H OCEAN
919,-121.95,37.52,<1H OCEAN
920,-121.96,37.51,<1H OCEAN
921,-121.96,37.52,<1H OCEAN
922,-121.93,37.53,<1H OCEAN
923,-121.92,37.53,<1H OCEAN
924,-121.89,37.49,<1H OCEAN
925,-121.92,37.49,<1H OCEAN
926,-121.92,37.48,<1H OCEAN
927,-121.92,37.47,<1H OCEAN
928,-121.91,37.47,<1H OCEAN
929,-122.03,37.55,NEAR BAY
930,-122.03,37.55,NEAR BAY
931,-122.04,37.55,NEAR BAY
932,-122.04,37.54,NEAR BAY
933,-122.05,37.54,NEAR BAY
934,-122.05,37.55,NEAR BAY
935,-122.04,37.53,NEAR BAY
936,-122.04,37.5,NEAR BAY
937,-122.06,37.54,NEAR BAY
938,-122.03,37.54,NEAR BAY
939,-122.03,37.54,NEAR BAY
940,-122.04,37.53,NEAR BAY
941,-122.02,37.54,NEAR BAY
942,-122.03,37.54,NEAR BAY
943,-122.03,37.53,NEAR BAY
944,-122.01,37.53,NEAR BAY
945,-122.02,37.53,NEAR BAY
946,-122,37.51,<1H OCEAN
947,-121.92,37.72,<1H OCEAN
948,-121.92,37.72,<1H OCEAN
949,-121.91,37.71,<1H OCEAN
950,-121.93,37.72,<1H OCEAN
951,-121.93,37.72,<1H OCEAN
952,-121.93,37.71,<1H OCEAN
953,-121.94,37.71,<1H OCEAN
954,-121.96,37.71,<1H OCEAN
955,-121.92,37.64,INLAND
956,-121.93,37.66,<1H OCEAN
957,-121.92,37.69,<1H OCEAN
958,-121.9,37.66,INLAND
959,-121.92,37.68,<1H OCEAN
960,-121.93,37.7,<1H OCEAN
961,-121.91,37.69,<1H OCEAN
962,-121.91,37.68,<1H OCEAN
963,-121.91,37.68,<1H OCEAN
964,-121.91,37.69,<1H OCEAN
965,-121.89,37.68,<1H OCEAN
966,-121.88,37.68,INLAND
967,-121.89,37.68,<1H OCEAN
968,-121.88,37.67,INLAND
969,-121.88,37.67,INLAND
970,-121.89,37.67,INLAND
971,-121.89,37.67,INLAND
972,-121.9,37.67,<1H OCEAN
973,-121.9,37.67,<1H OCEAN
974,-121.88,37.66,INLAND
975,-121.87,37.66,INLAND
976,-121.87,37.66,INLAND
977,-121.89,37.66,INLAND
978,-121.88,37.64,INLAND
979,-121.87,37.57,<1H OCEAN
980,-121.87,37.67,INLAND
981,-121.87,37.67,INLAND
982,-121.85,37.68,INLAND
983,-121.85,37.66,INLAND
984,-121.86,37.66,INLAND
985,-121.87,37.66,INLAND
986,-121.84,37.66,INLAND
987,-121.85,37.72,INLAND
988,-121.82,37.73,INLAND
989,-121.86,37.7,INLAND
990,-121.89,37.69,<1H OCEAN
991,-121.77,37.65,INLAND
992,-121.62,37.61,INLAND
993,-121.61,37.77,INLAND
994,-121.72,37.7,INLAND
995,-121.73,37.71,INLAND
996,-121.75,37.71,INLAND
997,-121.77,37.74,INLAND
998,-121.8,37.7,INLAND
999,-121.8,37.69,INLAND
1000,-121.82,37.69,INLAND
1001,-121.76,37.69,INLAND
1002,-121.77,37.68,INLAND
1003,-121.78,37.69,INLAND
1004,-121.78,37.69,INLAND
1005,-121.79,37.69,INLAND
1006,-121.76,37.7,INLAND
1007,-121.75,37.69,INLAND
1008,-121.75,37.68,INLAND
1009,-121.76,37.68,INLAND
1010,-121.76,37.68,INLAND
1011,-121.73,37.68,INLAND
1012,-121.78,37.68,INLAND
1013,-121.77,37.68,INLAND
1014,-121.76,37.68,INLAND
1015,-121.77,37.68,INLAND
1016,-121.77,37.67,INLAND
1017,-121.76,37.67,INLAND
1018,-121.78,37.67,INLAND
1019,-121.79,37.67,INLAND
1020,-121.78,37.67,INLAND
1021,-121.78,37.66,INLAND
1022,-121.79,37.66,INLAND
1023,-119.78,38.69,INLAND
1024,-119.93,38.72,INLAND
1025,-120,38.52,INLAND
1026,-120.56,38.48,INLAND
1027,-120.59,38.45,INLAND
1028,-120.55,38.46,INLAND
1029,-120.55,38.45,INLAND
1030,-120.55,38.43,INLAND
1031,-120.25,38.55,INLAND
1032,-120.79,38.54,INLAND
1033,-120.8,38.51,INLAND
1034,-120.65,38.5,INLAND
1035,-120.76,38.47,INLAND
1036,-120.88,38.45,INLAND
1037,-120.79,38.43,INLAND
1038,-120.69,38.44,INLAND
1039,-120.93,38.5,INLAND
1040,-120.97,38.42,INLAND
1041,-120.87,38.37,INLAND
1042,-120.98,38.34,INLAND
1043,-120.88,38.32,INLAND
1044,-120.93,38.26,INLAND
1045,-120.72,38.42,INLAND
1046,-120.77,38.38,INLAND
1047,-120.72,38.38,INLAND
1048,-120.66,38.4,INLAND
1049,-120.65,38.42,INLAND
1050,-120.62,38.39,INLAND
1051,-120.69,38.36,INLAND
1052,-120.71,38.34,INLAND
1053,-120.8,38.31,INLAND
1054,-121.83,39.76,INLAND
1055,-121.82,39.76,INLAND
1056,-121.86,39.78,INLAND
1057,-121.85,39.77,INLAND
1058,-121.84,39.76,INLAND
1059,-121.86,39.76,INLAND
1060,-121.89,39.76,INLAND
1061,-121.88,39.74,INLAND
1062,-121.87,39.75,INLAND
1063,-121.86,39.75,INLAND
1064,-121.87,39.74,INLAND
1065,-121.85,39.75,INLAND
1066,-121.85,39.74,INLAND
1067,-121.85,39.74,INLAND
1068,-121.85,39.73,INLAND
1069,-121.85,39.73,INLAND
1070,-121.86,39.74,INLAND
1071,-121.84,39.75,INLAND
1072,-121.84,39.74,INLAND
1073,-121.83,39.74,INLAND
1074,-121.8,39.75,INLAND
1075,-121.82,39.75,INLAND
1076,-121.82,39.75,INLAND
1077,-121.8,39.75,INLAND
1078,-121.79,39.73,INLAND
1079,-121.78,39.71,INLAND
1080,-121.82,39.73,INLAND
1081,-121.84,39.73,INLAND
1082,-121.84,39.73,INLAND
1083,-121.84,39.73,INLAND
1084,-121.84,39.72,INLAND
1085,-121.84,39.73,INLAND
1086,-121.83,39.73,INLAND
1087,-121.85,39.72,INLAND
1088,-121.83,39.72,INLAND
1089,-121.81,39.7,INLAND
1090,-121.82,39.73,INLAND
1091,-121.82,39.72,INLAND
1092,-121.81,39.71,INLAND
1093,-121.87,39.82,INLAND
1094,-121.89,39.71,INLAND
1095,-121.97,39.79,INLAND
1096,-121.84,39.68,INLAND
1097,-121.8,39.64,INLAND
1098,-121.77,39.66,INLAND
1099,-121.74,39.59,INLAND
1100,-121.9,39.59,INLAND
1101,-121.75,39.88,INLAND
1102,-121.68,39.82,INLAND
1103,-121.54,40.06,INLAND
1104,-121.51,39.97,INLAND
1105,-121.59,39.86,INLAND
1106,-121.58,39.83,INLAND
1107,-121.6,39.8,INLAND
1108,-121.62,39.79,INLAND
1109,-121.59,39.82,INLAND
1110,-121.6,39.83,INLAND
1111,-121.63,39.82,INLAND
1112,-121.6,39.79,INLAND
1113,-121.59,39.79,INLAND
1114,-121.59,39.78,INLAND
1115,-121.59,39.78,INLAND
1116,-121.6,39.77,INLAND
1117,-121.61,39.77,INLAND
1118,-121.63,39.78,INLAND
1119,-121.57,39.8,INLAND
1120,-121.57,39.78,INLAND
1121,-121.59,39.77,INLAND
1122,-121.58,39.79,INLAND
1123,-121.57,39.76,INLAND
1124,-121.58,39.76,INLAND
1125,-121.58,39.76,INLAND
1126,-121.59,39.75,INLAND
1127,-121.6,39.77,INLAND
1128,-121.6,39.76,INLAND
1129,-121.61,39.76,INLAND
1130,-121.62,39.77,INLAND
1131,-121.65,39.76,INLAND
1132,-121.63,39.76,INLAND
1133,-121.62,39.76,INLAND
1134,-121.62,39.75,INLAND
1135,-121.63,39.75,INLAND
1136,-121.64,39.74,INLAND
1137,-121.71,39.71,INLAND
1138,-121.66,39.66,INLAND
1139,-121.56,39.69,INLAND
1140,-121.57,39.74,INLAND
1141,-121.59,39.74,INLAND
1142,-121.6,39.75,INLAND
1143,-121.6,39.68,INLAND
1144,-121.5,39.83,INLAND
1145,-121.41,39.72,INLAND
1146,-121.39,39.61,INLAND
1147,-121.24,39.65,INLAND
1148,-121.19,39.55,INLAND
1149,-121.36,39.52,INLAND
1150,-121.56,39.52,INLAND
1151,-121.56,39.52,INLAND
1152,-121.56,39.53,INLAND
1153,-121.54,39.6,INLAND
1154,-121.46,39.54,INLAND
1155,-121.49,39.52,INLAND
1156,-121.44,39.5,INLAND
1157,-121.47,39.49,INLAND
1158,-121.47,39.51,INLAND
1159,-121.53,39.53,INLAND
1160,-121.53,39.52,INLAND
1161,-121.53,39.52,INLAND
1162,-121.54,39.51,INLAND
1163,-121.52,39.51,INLAND
1164,-121.55,39.51,INLAND
1165,-121.55,39.51,INLAND
1166,-121.55,39.51,INLAND
1167,-121.56,39.51,INLAND
1168,-121.56,39.51,INLAND
1169,-121.57,39.5,INLAND
1170,-121.58,39.52,INLAND
1171,-121.58,39.51,INLAND
1172,-121.58,39.5,INLAND
1173,-121.62,39.5,INLAND
1174,-121.61,39.52,INLAND
1175,-121.65,39.53,INLAND
1176,-121.57,39.48,INLAND
1177,-121.55,39.5,INLAND
1178,-121.54,39.5,INLAND
1179,-121.53,39.49,INLAND
1180,-121.54,39.48,INLAND
1181,-121.54,39.47,INLAND
1182,-121.55,39.48,INLAND
1183,-121.49,39.49,INLAND
1184,-121.52,39.5,INLAND
1185,-121.52,39.49,INLAND
1186,-121.52,39.48,INLAND
1187,-121.55,39.45,INLAND
1188,-121.53,39.44,INLAND
1189,-121.55,39.44,INLAND
1190,-121.52,39.43,INLAND
1191,-121.46,39.4,INLAND
1192,-121.39,39.39,INLAND
1193,-121.54,39.33,INLAND
1194,-121.59,39.39,INLAND
1195,-121.67,39.37,INLAND
1196,-121.65,39.35,INLAND
1197,-121.67,39.34,INLAND
1198,-121.65,39.32,INLAND
1199,-121.69,39.36,INLAND
1200,-121.7,39.37,INLAND
1201,-121.7,39.36,INLAND
1202,-121.7,39.36,INLAND
1203,-121.69,39.36,INLAND
1204,-121.74,39.38,INLAND
1205,-121.8,39.33,INLAND
1206,-121.71,39.42,INLAND
1207,-121.71,39.41,INLAND
1208,-121.75,39.4,INLAND
1209,-121.79,39.48,INLAND
1210,-120.46,38.15,INLAND
1211,-120.55,38.12,INLAND
1212,-120.56,38.09,INLAND
1213,-120.55,38.07,INLAND
1214,-120.54,38.07,INLAND
1215,-120.67,37.97,INLAND
1216,-120.46,38.09,INLAND
1217,-120.79,38.24,INLAND
1218,-120.9,38.2,INLAND
1219,-120.88,38.16,INLAND
1220,-120.91,38.11,INLAND
1221,-120.76,38.12,INLAND
1222,-120.65,38.28,INLAND
1223,-120.72,38.24,INLAND
1224,-120.67,38.19,INLAND
1225,-120.57,38.2,INLAND
1226,-120.43,38.25,INLAND
1227,-120.56,38.39,INLAND
1228,-120.54,38.41,INLAND
1229,-120.42,38.42,INLAND
1230,-120.41,38.33,INLAND
1231,-120.55,38.31,INLAND
1232,-120.57,38.35,INLAND
1233,-120.36,38.21,INLAND
1234,-120.34,38.23,INLAND
1235,-120.33,38.26,INLAND
1236,-120.34,38.25,INLAND
1237,-120.37,38.23,INLAND
1238,-120.37,38.25,INLAND
1239,-120.27,38.29,INLAND
1240,-120.27,38.31,INLAND
1241,-120.19,38.42,INLAND
1242,-121.91,39.03,INLAND
1243,-122,38.99,INLAND
1244,-122.13,39,INLAND
1245,-121.99,39.15,INLAND
1246,-122.04,39.22,INLAND
1247,-122.08,39.25,INLAND
1248,-122.33,39.1,INLAND
1249,-122.2,39.15,INLAND
1250,-122.09,39.13,INLAND
1251,-122.05,39.34,INLAND
1252,-122.17,39.31,INLAND
1253,-122.51,39.3,INLAND
1254,-122.01,39.21,INLAND
1255,-122.01,39.21,INLAND
1256,-122.01,39.21,INLAND
1257,-121.96,39.3,INLAND
1258,-121.65,38.03,INLAND
1259,-121.63,38.03,INLAND
1260,-121.63,38.04,INLAND
1261,-121.73,38,INLAND
1262,-121.72,38,INLAND
1263,-121.72,37.98,INLAND
1264,-121.68,37.98,INLAND
1265,-121.7,37.98,INLAND
1266,-121.71,37.99,INLAND
1267,-121.67,37.99,INLAND
1268,-121.68,37.93,INLAND
1269,-121.7,37.94,INLAND
1270,-121.69,37.95,INLAND
1271,-121.7,37.96,INLAND
1272,-121.66,37.93,INLAND
1273,-121.7,37.91,INLAND
1274,-121.7,37.93,INLAND
1275,-121.74,37.95,INLAND
1276,-121.7,37.93,INLAND
1277,-121.6,37.91,INLAND
1278,-121.6,37.9,INLAND
1279,-121.61,37.86,INLAND
1280,-121.64,37.85,INLAND
1281,-121.8,38.01,INLAND
1282,-121.81,38.01,INLAND
1283,-121.81,38.01,INLAND
1284,-121.82,38.02,INLAND
1285,-121.82,38.01,INLAND
1286,-121.82,38.01,INLAND
1287,-121.82,38.01,INLAND
1288,-121.84,38.02,INLAND
1289,-121.78,38.01,INLAND
1290,-121.79,38.01,INLAND
1291,-121.79,38,INLAND
1292,-121.8,38.01,INLAND
1293,-121.8,38.01,INLAND
1294,-121.78,38,INLAND
1295,-121.77,38.01,INLAND
1296,-121.81,37.99,INLAND
1297,-121.81,37.99,INLAND
1298,-121.82,37.98,INLAND
1299,-121.82,38.01,INLAND
1300,-121.82,38,INLAND
1301,-121.81,38,INLAND
1302,-121.82,38,INLAND
1303,-121.85,38,INLAND
1304,-121.85,38,INLAND
1305,-121.83,38,INLAND
1306,-121.83,38,INLAND
1307,-121.83,37.99,INLAND
1308,-121.83,37.99,INLAND
1309,-121.83,37.99,INLAND
1310,-121.83,38,INLAND
1311,-121.84,37.99,INLAND
1312,-121.84,37.99,INLAND
1313,-121.83,37.99,INLAND
1314,-121.79,38,INLAND
1315,-121.79,37.99,INLAND
1316,-121.79,37.99,INLAND
1317,-121.8,38,INLAND
1318,-121.8,37.99,INLAND
1319,-121.77,37.99,INLAND
1320,-121.88,38.03,INLAND
1321,-121.9,38.04,INLAND
1322,-121.86,38.04,INLAND
1323,-121.87,38.02,INLAND
1324,-121.88,38.03,INLAND
1325,-121.9,38.03,INLAND
1326,-121.88,38.02,INLAND
1327,-121.89,38.02,INLAND
1328,-121.9,38.02,INLAND
1329,-121.87,38.02,INLAND
1330,-121.88,38,INLAND
1331,-121.88,38.01,INLAND
1332,-121.89,38.01,INLAND
1333,-121.88,38,INLAND
1334,-121.86,38,INLAND
1335,-121.86,38,INLAND
1336,-121.89,37.99,INLAND
1337,-121.88,37.99,INLAND
1338,-121.87,38,INLAND
1339,-121.87,37.99,INLAND
1340,-121.89,38.01,INLAND
1341,-121.9,38.02,INLAND
1342,-121.9,38.01,INLAND
1343,-121.92,38.02,INLAND
1344,-121.89,38.01,INLAND
1345,-121.9,38.01,INLAND
1346,-121.9,38,INLAND
1347,-121.9,38,INLAND
1348,-121.92,38.01,INLAND
1349,-121.93,38.01,INLAND
1350,-121.93,38.02,INLAND
1351,-121.95,38.03,INLAND
1352,-121.94,38.03,INLAND
1353,-121.96,38.02,INLAND
1354,-121.95,38.02,INLAND
1355,-121.94,38.02,INLAND
1356,-121.92,38.03,INLAND
1357,-121.92,38.02,INLAND
1358,-121.91,38.02,INLAND
1359,-121.97,38.04,INLAND
1360,-121.97,38.03,INLAND
1361,-121.98,38.05,INLAND
1362,-122.02,38.02,NEAR BAY
1363,-122,38.03,INLAND
1364,-122.14,38.02,NEAR BAY
1365,-122.14,38.03,NEAR BAY
1366,-122.13,38.02,NEAR BAY
1367,-122.13,38.01,NEAR BAY
1368,-122.14,38.01,NEAR BAY
1369,-122.13,38.01,NEAR BAY
1370,-122.13,38,NEAR BAY
1371,-122.16,38.02,NEAR BAY
1372,-122.11,38.01,NEAR BAY
1373,-122.11,38.01,NEAR BAY
1374,-122.12,38,NEAR BAY
1375,-122.12,38.01,NEAR BAY
1376,-122.12,38.01,NEAR BAY
1377,-122.12,38.01,NEAR BAY
1378,-122.09,38.02,NEAR BAY
1379,-122.1,38.02,NEAR BAY
1380,-122.07,38,NEAR BAY
1381,-122.09,38,NEAR BAY
1382,-122.11,38,NEAR BAY
1383,-122.08,37.99,NEAR BAY
1384,-122.09,37.99,NEAR BAY
1385,-122.11,37.99,NEAR BAY
1386,-122.11,37.99,NEAR BAY
1387,-122.08,37.97,NEAR BAY
1388,-122.09,37.97,NEAR BAY
1389,-122.11,37.98,NEAR BAY
1390,-122.09,37.98,NEAR BAY
1391,-122.12,37.99,NEAR BAY
1392,-122.1,37.97,NEAR BAY
1393,-122.1,37.96,NEAR BAY
1394,-122.1,37.96,NEAR BAY
1395,-122.07,37.99,NEAR BAY
1396,-122.07,37.98,NEAR BAY
1397,-122.07,37.97,NEAR BAY
1398,-122.07,37.96,NEAR BAY
1399,-122.06,37.96,NEAR BAY
1400,-122.08,37.96,NEAR BAY
1401,-122.06,37.95,NEAR BAY
1402,-122.07,37.95,NEAR BAY
1403,-122.08,37.95,NEAR BAY
1404,-122.08,37.95,NEAR BAY
1405,-122.07,37.96,NEAR BAY
1406,-122.06,37.96,NEAR BAY
1407,-122.05,37.95,NEAR BAY
1408,-122.05,37.94,NEAR BAY
1409,-122.06,37.94,NEAR BAY
1410,-122.07,37.94,NEAR BAY
1411,-122.07,37.94,NEAR BAY
1412,-122.08,37.93,NEAR BAY
1413,-122.08,37.94,NEAR BAY
1414,-122.07,37.94,NEAR BAY
1415,-122.09,37.95,NEAR BAY
1416,-122.09,37.94,NEAR BAY
1417,-122.04,38,NEAR BAY
1418,-122.04,37.99,NEAR BAY
1419,-122.04,37.99,NEAR BAY
1420,-122.05,37.97,NEAR BAY
1421,-122.06,37.99,NEAR BAY
1422,-122.06,37.99,NEAR BAY
1423,-122.05,38,NEAR BAY
1424,-122.05,38,NEAR BAY
1425,-122.03,37.98,NEAR BAY
1426,-122.04,37.97,NEAR BAY
1427,-122.03,38,NEAR BAY
1428,-122.03,38.01,NEAR BAY
1429,-122.04,37.99,NEAR BAY
1430,-122.03,37.98,NEAR BAY
1431,-122.02,38,NEAR BAY
1432,-122.03,37.99,NEAR BAY
1433,-122.02,37.99,NEAR BAY
1434,-122.03,37.99,NEAR BAY
1435,-122.03,37.98,NEAR BAY
1436,-122.01,37.98,NEAR BAY
1437,-122.01,37.98,NEAR BAY
1438,-122,37.98,INLAND
1439,-122,37.97,INLAND
1440,-122.01,37.97,NEAR BAY
1441,-122.02,37.98,NEAR BAY
1442,-122.02,37.98,NEAR BAY
1443,-122,37.99,INLAND
1444,-122,37.98,INLAND
1445,-121.99,37.98,INLAND
1446,-121.99,37.97,INLAND
1447,-122,37.98,INLAND
1448,-122,37.98,INLAND
1449,-122.01,37.98,NEAR BAY
1450,-122.01,37.99,NEAR BAY
1451,-121.95,37.96,INLAND
1452,-121.97,37.97,INLAND
1453,-121.97,37.97,INLAND
1454,-121.97,37.96,INLAND
1455,-121.96,37.96,INLAND
1456,-121.96,37.95,INLAND
1457,-121.98,37.96,INLAND
1458,-121.97,37.97,INLAND
1459,-121.98,37.97,INLAND
1460,-121.98,37.97,INLAND
1461,-121.99,37.97,INLAND
1462,-121.99,37.97,INLAND
1463,-122,37.96,INLAND
1464,-122,37.96,INLAND
1465,-121.96,37.95,INLAND
1466,-121.97,37.95,INLAND
1467,-121.98,37.96,INLAND
1468,-121.99,37.96,INLAND
1469,-121.99,37.96,INLAND
1470,-121.98,37.95,INLAND
1471,-121.98,37.95,INLAND
1472,-122.01,37.97,NEAR BAY
1473,-122.02,37.97,NEAR BAY
1474,-122.03,37.97,NEAR BAY
1475,-122.04,37.97,NEAR BAY
1476,-122.03,37.97,NEAR BAY
1477,-122.04,37.96,NEAR BAY
1478,-122.04,37.97,NEAR BAY
1479,-122.04,37.97,NEAR BAY
1480,-122.04,37.96,NEAR BAY
1481,-122.05,37.96,NEAR BAY
1482,-122.04,37.96,NEAR BAY
1483,-122.04,37.96,NEAR BAY
1484,-122.05,37.95,NEAR BAY
1485,-122.05,37.95,NEAR BAY
1486,-122.01,37.95,NEAR BAY
1487,-122.02,37.96,NEAR BAY
1488,-122.03,37.96,NEAR BAY
1489,-122.03,37.95,NEAR BAY
1490,-122.02,37.95,NEAR BAY
1491,-122.03,37.95,NEAR BAY
1492,-122.02,37.95,NEAR BAY
1493,-122.02,37.94,NEAR BAY
1494,-122.01,37.94,NEAR BAY
1495,-122.02,37.94,NEAR BAY
1496,-122.01,37.94,NEAR BAY
1497,-122.01,37.94,NEAR BAY
1498,-122,37.95,INLAND
1499,-122.01,37.93,NEAR BAY
1500,-122.04,37.95,NEAR BAY
1501,-122.04,37.94,NEAR BAY
1502,-122.05,37.94,NEAR BAY
1503,-122.04,37.95,NEAR BAY
1504,-122.05,37.95,NEAR BAY
1505,-122.03,37.94,NEAR BAY
1506,-122.03,37.93,NEAR BAY
1507,-122.05,37.93,NEAR BAY
1508,-122.05,37.93,NEAR BAY
1509,-122.05,37.92,NEAR BAY
1510,-122.02,37.92,NEAR BAY
1511,-122.03,37.92,NEAR BAY
